tenant_id,part_number,catalog_type,metric_type,year,month,quantity,source_sheet
videndum,AB3882-301,,order_intake,2022,,1,Order intake
videndum,AB3882-301,,order_intake,2024,,2,Order intake
videndum,AB3884-301,,order_intake,2020,,4,Order intake
videndum,AB3884-301,,order_intake,2021,,21,Order intake
videndum,AB3884-301,,order_intake,2023,,9,Order intake
videndum,AB3884-301,,order_intake,2025,9,2,Order intake
videndum,AB390101,,order_intake,2020,,15,Order intake
videndum,AB390101,,order_intake,2021,,14,Order intake
videndum,AB390101,,order_intake,2022,,26,Order intake
videndum,AB390101,,order_intake,2023,,21,Order intake
videndum,AB390101,,order_intake,2024,,11,Order intake
videndum,AB390101,,order_intake,2025,1,1,Order intake
videndum,AB390101,,order_intake,2025,2,1,Order intake
videndum,AB390101,,order_intake,2025,3,1,Order intake
videndum,AB390101,,order_intake,2025,9,3,Order intake
videndum,AB3901-301,,order_intake,2020,,83,Order intake
videndum,AB3901-301,,order_intake,2021,,181,Order intake
videndum,AB3901-301,,order_intake,2022,,105,Order intake
videndum,AB3901-301,,order_intake,2023,,67,Order intake
videndum,AB3901-301,,order_intake,2024,,55,Order intake
videndum,AB3901-301,,order_intake,2025,1,6,Order intake
videndum,AB3901-301,,order_intake,2025,2,2,Order intake
videndum,AB3901-301,,order_intake,2025,3,1,Order intake
videndum,AB3901-301,,order_intake,2025,4,13,Order intake
videndum,AB3901-301,,order_intake,2025,5,14,Order intake
videndum,AB3901-301,,order_intake,2025,7,2,Order intake
videndum,AB3901-301,,order_intake,2025,8,6,Order intake
videndum,AB3901-301,,order_intake,2025,9,2,Order intake
videndum,AB3901-903SP01,,order_intake,2020,,2,Order intake
videndum,AB3901-903SP01,,order_intake,2021,,3,Order intake
videndum,AB3901-903SP01,,order_intake,2022,,3,Order intake
videndum,AB3901-903SP01,,order_intake,2023,,6,Order intake
videndum,AB3901-903SP01,,order_intake,2024,,1,Order intake
videndum,AB3902-301,,order_intake,2020,,116,Order intake
videndum,AB3902-301,,order_intake,2021,,156,Order intake
videndum,AB3902-301,,order_intake,2022,,157,Order intake
videndum,AB3902-301,,order_intake,2023,,126,Order intake
videndum,AB3902-301,,order_intake,2024,,224,Order intake
videndum,AB3902-301,,order_intake,2025,1,113,Order intake
videndum,AB3902-301,,order_intake,2025,2,51,Order intake
videndum,AB3902-301,,order_intake,2025,3,1,Order intake
videndum,AB3902-301,,order_intake,2025,4,4,Order intake
videndum,AB3902-301,,order_intake,2025,5,5,Order intake
videndum,AB3902-301,,order_intake,2025,6,2,Order intake
videndum,AB3902-301,,order_intake,2025,7,73,Order intake
videndum,AB3902-301,,order_intake,2025,8,15,Order intake
videndum,AB3902-904SP01,,order_intake,2023,,1,Order intake
videndum,AB390601,,order_intake,2020,,29,Order intake
videndum,AB390601,,order_intake,2021,,23,Order intake
videndum,AB390601,,order_intake,2022,,28,Order intake
videndum,AB390601,,order_intake,2023,,29,Order intake
videndum,AB390601,,order_intake,2024,,4,Order intake
videndum,AB390601,,order_intake,2025,1,1,Order intake
videndum,AB390601,,order_intake,2025,2,8,Order intake
videndum,AB390601,,order_intake,2025,4,1,Order intake
videndum,AB390601,,order_intake,2025,5,1,Order intake
videndum,AB390601,,order_intake,2025,6,1,Order intake
videndum,AB390601,,order_intake,2025,7,1,Order intake
videndum,AB390601,,order_intake,2025,8,1,Order intake
videndum,AB391001,,order_intake,2020,,53,Order intake
videndum,AB391001,,order_intake,2021,,47,Order intake
videndum,AB391001,,order_intake,2022,,60,Order intake
videndum,AB391001,,order_intake,2023,,64,Order intake
videndum,AB391001,,order_intake,2024,,43,Order intake
videndum,AB391001,,order_intake,2025,1,4,Order intake
videndum,AB391001,,order_intake,2025,2,4,Order intake
videndum,AB391001,,order_intake,2025,5,3,Order intake
videndum,AB391001,,order_intake,2025,6,2,Order intake
videndum,AB391001,,order_intake,2025,7,1,Order intake
videndum,AB391001,,order_intake,2025,8,1,Order intake
videndum,AB391301,,order_intake,2020,,8,Order intake
videndum,AB391301,,order_intake,2021,,12,Order intake
videndum,AB391301,,order_intake,2022,,9,Order intake
videndum,AB391301,,order_intake,2023,,9,Order intake
videndum,AB391301,,order_intake,2024,,4,Order intake
videndum,AB391301,,order_intake,2025,1,2,Order intake
videndum,AB391301,,order_intake,2025,2,-1,Order intake
videndum,AB391301,,order_intake,2025,4,-1,Order intake
videndum,AB391301,,order_intake,2025,6,3,Order intake
videndum,AB391301,,order_intake,2025,8,2,Order intake
videndum,AB391401,,order_intake,2020,,60,Order intake
videndum,AB391401,,order_intake,2021,,53,Order intake
videndum,AB391401,,order_intake,2022,,43,Order intake
videndum,AB391401,,order_intake,2023,,39,Order intake
videndum,AB391401,,order_intake,2024,,47,Order intake
videndum,AB391401,,order_intake,2025,1,1,Order intake
videndum,AB391401,,order_intake,2025,2,1,Order intake
videndum,AB391401,,order_intake,2025,4,1,Order intake
videndum,AB391401,,order_intake,2025,5,2,Order intake
videndum,AB391401,,order_intake,2025,6,2,Order intake
videndum,AB391401,,order_intake,2025,8,1,Order intake
videndum,AB391401,,order_intake,2025,9,1,Order intake
videndum,AB391401,,order_intake,2020,,37,Order intake
videndum,AB391401,,order_intake,2021,,50,Order intake
videndum,AB391401,,order_intake,2022,,46,Order intake
videndum,AB391401,,order_intake,2023,,33,Order intake
videndum,AB391401,,order_intake,2024,,19,Order intake
videndum,AB391401,,order_intake,2025,2,1,Order intake
videndum,AB391401,,order_intake,2025,3,13,Order intake
videndum,AB391401,,order_intake,2025,4,2,Order intake
videndum,AB391401,,order_intake,2025,5,3,Order intake
videndum,AB391401,,order_intake,2025,7,3,Order intake
videndum,AB391401,,order_intake,2025,9,1,Order intake
videndum,AB398001,,order_intake,2020,,3,Order intake
videndum,AB398001,,order_intake,2021,,2,Order intake
videndum,AB398001,,order_intake,2022,,1,Order intake
videndum,AB398001,,order_intake,2025,6,3,Order intake
videndum,AB398101,,order_intake,2020,,6,Order intake
videndum,AB398101,,order_intake,2021,,8,Order intake
videndum,AB398101,,order_intake,2022,,8,Order intake
videndum,AB398101,,order_intake,2023,,13,Order intake
videndum,AB398101,,order_intake,2025,6,5,Order intake
videndum,AB3983-3B01,,order_intake,2020,,11,Order intake
videndum,AB3983-3B01,,order_intake,2021,,13,Order intake
videndum,AB3983-3B01,,order_intake,2022,,5,Order intake
videndum,AB3983-3C01,,order_intake,2020,,74,Order intake
videndum,AB3983-3C01,,order_intake,2021,,82,Order intake
videndum,AB3983-3C01,,order_intake,2022,,42,Order intake
videndum,AB3983-3C01,,order_intake,2023,,-1,Order intake
videndum,AB3983-3C01,,order_intake,2020,,30,Order intake
videndum,AB3983-3C01,,order_intake,2021,,27,Order intake
videndum,AB398501,,order_intake,2020,,1,Order intake
videndum,AB398501,,order_intake,2021,,2,Order intake
videndum,AB398501,,order_intake,2022,,1,Order intake
videndum,AB398501,,order_intake,2023,,1,Order intake
videndum,AB398501,,order_intake,2020,,21,Order intake
videndum,AB398501,,order_intake,2021,,11,Order intake
videndum,AB398501,,order_intake,2022,,2,Order intake
videndum,AB398501,,order_intake,2023,,4,Order intake
videndum,AB398501,,order_intake,2024,,5,Order intake
videndum,AB398501,,order_intake,2025,6,3,Order intake
videndum,AB458801,,order_intake,2022,,1,Order intake
videndum,AB512201,,order_intake,2020,,23,Order intake
videndum,AB512201,,order_intake,2021,,28,Order intake
videndum,AB512201,,order_intake,2022,,21,Order intake
videndum,AB512201,,order_intake,2023,,23,Order intake
videndum,AB512201,,order_intake,2024,,4,Order intake
videndum,AB512201,,order_intake,2025,1,2,Order intake
videndum,AB512201,,order_intake,2025,2,5,Order intake
videndum,AB512201,,order_intake,2025,3,1,Order intake
videndum,AB518201,,order_intake,2020,,7,Order intake
videndum,AB518201,,order_intake,2021,,6,Order intake
videndum,AB518201,,order_intake,2022,,3,Order intake
videndum,AB518601,,order_intake,2020,,17,Order intake
videndum,AB518601,,order_intake,2021,,22,Order intake
videndum,AB518601,,order_intake,2022,,20,Order intake
videndum,AB518601,,order_intake,2023,,3,Order intake
videndum,AB518601,,order_intake,2024,,14,Order intake
videndum,AB518601,,order_intake,2025,1,1,Order intake
videndum,AB518601,,order_intake,2025,2,4,Order intake
videndum,AB518601,,order_intake,2025,3,8,Order intake
videndum,AB518601,,order_intake,2025,6,4,Order intake
videndum,AB518601,,order_intake,2025,8,15,Order intake
videndum,AB518601,,order_intake,2020,,105,Order intake
videndum,AB518601,,order_intake,2021,,55,Order intake
videndum,AB518601,,order_intake,2022,,93,Order intake
videndum,AB518601,,order_intake,2023,,132,Order intake
videndum,AB518601,,order_intake,2024,,122,Order intake
videndum,AB518601,,order_intake,2025,1,9,Order intake
videndum,AB518601,,order_intake,2025,2,3,Order intake
videndum,AB518601,,order_intake,2025,3,10,Order intake
videndum,AB518601,,order_intake,2025,4,16,Order intake
videndum,AB518601,,order_intake,2025,5,11,Order intake
videndum,AB518601,,order_intake,2025,6,13,Order intake
videndum,AB518601,,order_intake,2025,7,16,Order intake
videndum,AB518601,,order_intake,2025,8,20,Order intake
videndum,AB518601,,order_intake,2025,9,9,Order intake
videndum,AB519901,,order_intake,2020,,7,Order intake
videndum,AB519901,,order_intake,2021,,9,Order intake
videndum,AB519901,,order_intake,2022,,2,Order intake
videndum,AB519901,,order_intake,2020,,16,Order intake
videndum,AB519901,,order_intake,2021,,14,Order intake
videndum,AB519901,,order_intake,2022,,8,Order intake
videndum,AB520101,,order_intake,2020,,9,Order intake
videndum,AB520101,,order_intake,2021,,26,Order intake
videndum,AB520101,,order_intake,2022,,-2,Order intake
videndum,AB520101,,order_intake,2023,,1,Order intake
videndum,AB520101,,order_intake,2020,,14,Order intake
videndum,AB520101,,order_intake,2021,,13,Order intake
videndum,AB520101,,order_intake,2022,,8,Order intake
videndum,AB5335022401,,order_intake,2025,4,1,Order intake
videndum,AB535101,,order_intake,2020,,11,Order intake
videndum,AB535101,,order_intake,2021,,36,Order intake
videndum,AB535101,,order_intake,2022,,25,Order intake
videndum,AB535101,,order_intake,2023,,24,Order intake
videndum,AB535101,,order_intake,2024,,14,Order intake
videndum,AB535101,,order_intake,2025,1,3,Order intake
videndum,AB535101,,order_intake,2025,2,2,Order intake
videndum,AB535101,,order_intake,2025,3,2,Order intake
videndum,AB535101,,order_intake,2025,4,12,Order intake
videndum,AB535101,,order_intake,2025,8,4,Order intake
videndum,AB535101,,order_intake,2025,9,1,Order intake
videndum,AB538201,,order_intake,2020,,16,Order intake
videndum,AB538201,,order_intake,2021,,22,Order intake
videndum,AB538201,,order_intake,2022,,14,Order intake
videndum,AB538201,,order_intake,2023,,5,Order intake
videndum,AB538201,,order_intake,2024,,16,Order intake
videndum,AB538201,,order_intake,2025,2,1,Order intake
videndum,AB5385/1001,,order_intake,2020,,18,Order intake
videndum,AB5385/1001,,order_intake,2021,,26,Order intake
videndum,AB5385/1001,,order_intake,2022,,19,Order intake
videndum,AB5385/1001,,order_intake,2023,,14,Order intake
videndum,AB5385/1001,,order_intake,2024,,24,Order intake
videndum,AB5385/1001,,order_intake,2025,1,1,Order intake
videndum,AB5385/1001,,order_intake,2025,3,2,Order intake
videndum,AB5385/1001,,order_intake,2025,4,2,Order intake
videndum,AB5385/1001,,order_intake,2025,5,3,Order intake
videndum,AB5385/1001,,order_intake,2025,8,2,Order intake
videndum,AB5385/1401,,order_intake,2020,,98,Order intake
videndum,AB5385/1401,,order_intake,2021,,146,Order intake
videndum,AB5385/1401,,order_intake,2022,,82,Order intake
videndum,AB5385/1401,,order_intake,2023,,76,Order intake
videndum,AB5385/1401,,order_intake,2024,,88,Order intake
videndum,AB5385/1401,,order_intake,2025,1,5,Order intake
videndum,AB5385/1401,,order_intake,2025,2,24,Order intake
videndum,AB5385/1401,,order_intake,2025,5,6,Order intake
videndum,AB5385/1401,,order_intake,2025,9,12,Order intake
videndum,AB5385/1401,,order_intake,2022,,80,Order intake
videndum,AB5385/1401,,order_intake,2023,,22,Order intake
videndum,AB5385/1401,,order_intake,2024,,95,Order intake
videndum,AB5385/1401,,order_intake,2025,2,8,Order intake
videndum,AB5385/1401,,order_intake,2025,3,6,Order intake
videndum,AB5385/1401,,order_intake,2025,5,5,Order intake
videndum,AB5385/1401,,order_intake,2025,6,1,Order intake
videndum,AB5385/1401,,order_intake,2025,7,6,Order intake
videndum,AB5385/1401,,order_intake,2025,8,7,Order intake
videndum,AB5385/1401,,order_intake,2025,9,10,Order intake
videndum,AB5385/1401,,order_intake,2025,10,6,Order intake
videndum,AB5385001001,,order_intake,2021,,-5,Order intake
videndum,AB5385001101,,order_intake,2022,,3,Order intake
videndum,AB5385001101,,order_intake,2023,,-3,Order intake
videndum,AB538601,,order_intake,2020,,109,Order intake
videndum,AB538601,,order_intake,2021,,225,Order intake
videndum,AB538601,,order_intake,2022,,191,Order intake
videndum,AB538601,,order_intake,2023,,178,Order intake
videndum,AB538601,,order_intake,2024,,200,Order intake
videndum,AB538601,,order_intake,2025,2,2,Order intake
videndum,AB538601,,order_intake,2025,4,84,Order intake
videndum,AB538601,,order_intake,2025,7,120,Order intake
videndum,AB538601,,order_intake,2025,8,2,Order intake
videndum,AB538601,,order_intake,2020,,465,Order intake
videndum,AB538601,,order_intake,2021,,434,Order intake
videndum,AB538601,,order_intake,2022,,405,Order intake
videndum,AB538601,,order_intake,2023,,335,Order intake
videndum,AB538601,,order_intake,2024,,301,Order intake
videndum,AB538601,,order_intake,2025,1,5,Order intake
videndum,AB538601,,order_intake,2025,2,5,Order intake
videndum,AB538601,,order_intake,2025,3,8,Order intake
videndum,AB538601,,order_intake,2025,4,5,Order intake
videndum,AB538601,,order_intake,2025,5,1,Order intake
videndum,AB538601,,order_intake,2025,6,23,Order intake
videndum,AB538601,,order_intake,2025,7,11,Order intake
videndum,AB538601,,order_intake,2025,8,20,Order intake
videndum,AB538601,,order_intake,2025,9,50,Order intake
videndum,AB538601,,order_intake,2025,10,1,Order intake
videndum,AB539001,,order_intake,2020,,161,Order intake
videndum,AB539001,,order_intake,2021,,187,Order intake
videndum,AB539001,,order_intake,2022,,103,Order intake
videndum,AB539001,,order_intake,2023,,101,Order intake
videndum,AB539001,,order_intake,2024,,31,Order intake
videndum,AB539001,,order_intake,2025,1,15,Order intake
videndum,AB539001,,order_intake,2025,2,5,Order intake
videndum,AB539001,,order_intake,2025,3,8,Order intake
videndum,AB539001,,order_intake,2025,4,1,Order intake
videndum,AB539001,,order_intake,2025,5,9,Order intake
videndum,AB539001,,order_intake,2025,6,1,Order intake
videndum,AB539001,,order_intake,2025,8,1,Order intake
videndum,AB539001,,order_intake,2025,9,3,Order intake
videndum,AB539001,,order_intake,2020,,70,Order intake
videndum,AB539001,,order_intake,2021,,128,Order intake
videndum,AB539001,,order_intake,2022,,116,Order intake
videndum,AB539001,,order_intake,2023,,118,Order intake
videndum,AB539001,,order_intake,2024,,139,Order intake
videndum,AB539001,,order_intake,2025,1,4,Order intake
videndum,AB539001,,order_intake,2025,2,7,Order intake
videndum,AB539001,,order_intake,2025,3,10,Order intake
videndum,AB539001,,order_intake,2025,4,14,Order intake
videndum,AB539001,,order_intake,2025,5,7,Order intake
videndum,AB539001,,order_intake,2025,6,10,Order intake
videndum,AB539001,,order_intake,2025,7,4,Order intake
videndum,AB539001,,order_intake,2025,8,7,Order intake
videndum,AB539001,,order_intake,2025,9,13,Order intake
videndum,AB539001,,order_intake,2025,10,3,Order intake
videndum,AB558601,,order_intake,2022,,20,Order intake
videndum,AB558601,,order_intake,2023,,2,Order intake
videndum,AB558601,,order_intake,2025,6,4,Order intake
videndum,AB558601,,order_intake,2020,,2,Order intake
videndum,AB558601,,order_intake,2022,,20,Order intake
videndum,AB558601,,order_intake,2023,,4,Order intake
videndum,AB558601,,order_intake,2024,,5,Order intake
videndum,AB559001,,order_intake,2020,,70,Order intake
videndum,AB559001,,order_intake,2021,,76,Order intake
videndum,AB559001,,order_intake,2022,,55,Order intake
videndum,AB559001,,order_intake,2023,,42,Order intake
videndum,AB559001,,order_intake,2024,,18,Order intake
videndum,AB559001,,order_intake,2025,1,1,Order intake
videndum,AB559001,,order_intake,2025,2,3,Order intake
videndum,AB559001,,order_intake,2025,3,2,Order intake
videndum,AB559001,,order_intake,2025,5,1,Order intake
videndum,AB559001,,order_intake,2025,9,1,Order intake
videndum,AB559001,,order_intake,2020,,23,Order intake
videndum,AB559001,,order_intake,2021,,108,Order intake
videndum,AB559001,,order_intake,2022,,205,Order intake
videndum,AB559001,,order_intake,2023,,72,Order intake
videndum,AB559001,,order_intake,2024,,19,Order intake
videndum,AB559001,,order_intake,2025,1,5,Order intake
videndum,AB559001,,order_intake,2025,2,12,Order intake
videndum,AB559001,,order_intake,2025,3,3,Order intake
videndum,AB559001,,order_intake,2025,4,1,Order intake
videndum,AB559001,,order_intake,2025,5,1,Order intake
videndum,AB559001,,order_intake,2025,7,3,Order intake
